# collected verbs/adjectives from ~/text via MeCab.  W <reading> <surface>.
W	とれる	撮れる
W	ささえる	支える
W	しはらう	支払う
W	あらためる	改める
W	せめこむ	攻め込む
W	ほかす	放す
W	すくいだす	救い出す
W	おしえる	教える
W	おそわる	教わる
W	ちる	散る
W	かぞえる	数える
W	ととのえる	整える
W	しく	敷く
W	ことわる	断る
W	あたらしい	新しい
W	ほどこす	施す
W	はやい	早い
W	のぼる	昇る
W	あかるい	明るい
W	うつしだす	映し出す
W	うつる	映る
W	あたたかい	暖かい
W	あたたまる	暖まる
W	くらい	暗い
W	まがる	曲がる
W	かきためる	書きためる
W	かきとめる	書きとめる
W	かきあげる	書き上げる
W	かきだす	書き出す
W	かきかえる	書き換える
W	かきそえる	書き添える
W	かきとめる	書き留める
W	かきなおす	書き直す
W	かきこむ	書き込む
W	かきこめる	書き込める
W	かく	書く
W	かける	書ける
W	かえる	替える
W	かわる	替る
W	かわる	替わる
W	ある	有る
W	すえながい	末永い
W	くる	来る
W	そめる	染める
W	たのしい	楽しい
W	たのしむ	楽しむ
W	たのしめる	楽しめる
W	ほしい	欲しい
W	うたう	歌う
W	うたえる	歌える
W	とまる	止まる
W	やむ	止む
W	とめる	止める
W	ただしい	正しい
W	あるきつかれる	歩き疲れる
W	あるく	歩く
W	しぬ	死ぬ
W	のこす	残す
W	のこる	残る
W	くらべる	比べる
W	きづく	気づく
W	きにいる	気に入る
W	きまずい	気まずい
W	きづく	気付く
W	きもちいい	気持ちいい
W	もとめる	求める
W	きたない	汚い
W	よごれる	汚れる
W	くむ	汲む
W	きまる	決まる
W	きめる	決める
W	わかす	沸かす
W	わく	沸く
W	そう	沿う
W	とまりこむ	泊まり込む
W	とまる	泊まる
W	なく	泣く
W	あらう	洗う
W	ながす	流す
W	ながれる	流れる
W	うかぶ	浮かぶ
W	うきあがる	浮き上がる
W	あびる	浴びる
W	きえる	消える
W	けす	消す
W	けせる	消せる
W	なみだする	涙する
W	あわい	淡い
W	まざる	混ざる
W	まじる	混じる
W	まぜる	混ぜる
W	こむ	混む
W	かわく	渇く
W	すむ	済む
W	しぶい	渋い
W	へらす	減らす
W	へる	減る
W	わたす	渡す
W	わたせる	渡せる
W	わたる	渡る
W	あたためる	温める
W	はかる	測る
W	とかす	溶かす
W	とける	溶ける
W	すべる	滑る
W	とどこおる	滞る
W	あさる	漁る
W	もれる	漏れる
W	こぐ	漕ぐ
W	つける	漬ける
W	もぐりこむ	潜り込む
W	つぶす	潰す
W	はげしい	激しい
W	こい	濃い
W	いためる	炒める
W	いる	炒る
W	つく	点く
W	ない	無い
W	なくなる	無くなる
W	あせる	焦る
W	やく	焼く
W	てれくさい	照れくさい
W	てれる	照れる
W	につまる	煮詰まる
W	あつい	熱い
W	もえる	燃える
W	かたづける	片づける
W	かたづける	片付ける
W	ものたりない	物足りない
W	くるう	狂う
W	せまい	狭い
W	めずらしい	珍しい
W	あらわれる	現れる
W	あまい	甘い
W	あまえる	甘える
W	なまなましい	生々しい
W	いきる	生きる
W	いきのこる	生き残る
W	しょうじる	生じる
W	うまれる	生まれる
W	もちいる	用いる
W	もうしでる	申し出る
W	りゃくす	略す
W	ことなる	異なる
W	たたみこむ	畳み込む
W	うたがう	疑う
W	つかれる	疲れる
W	うずく	疼く
W	やむ	病む
W	いたい	痛い
W	やせる	痩せる
W	いやす	癒す
W	しろい	白い
W	もりあがる	盛り上がる
W	もりあげる	盛り上げる
W	もりこむ	盛り込む
W	めざす	目指す
W	めだつ	目立つ
W	めざめる	目覚める
W	なおす	直す
W	なおる	直る
W	はぶく	省く
W	はぶける	省ける
W	みる	看る
W	ねむい	眠い
W	ねむる	眠る
W	ねむれる	眠れる
W	ながめる	眺める
W	つく	着く
W	つける	着ける
W	きせる	着せる
W	きる	着る
W	きがえる	着替える
W	しりあう	知り合う
W	しる	知る
W	みじかい	短い
W	みがく	磨く
W	しめす	示す
W	いのる	祈る
W	いわう	祝う
W	うつす	移す
W	うつる	移る
W	つみかさなる	積み重なる
W	つむ	積む
W	つもる	積もる
W	すく	空く
W	あける	空ける
W	つきとめる	突き止める
W	つきつめる	突き詰める
W	つっこむ	突っ込む
W	たつ	立つ
W	たてる	立てる
W	たてかえる	立て替える
W	わらう	笑う
W	わらえる	笑える
W	わらわせる	笑わせる
W	ひとしい	等しい
W	こたえる	答える
W	きずく	築く
W	おさまる	納まる
W	おさめる	納める
W	まぎらわしい	紛らわしい
W	すばらしい	素晴らしい
W	ほそい	細い
W	こまかい	細かい
W	ほそながい	細長い
W	おえる	終える
W	おわる	終わる
W	くみあわせる	組み合わせる
W	くみたてる	組み立てる
W	くみこむ	組み込む
W	くむ	組む
W	たつ	経つ
W	へる	経る
W	むすびつける	結びつける
W	しぼる	絞る
W	つづく	続く
W	つづける	続ける
W	ゆるい	緩い
W	ねる	練る
W	ちぢまる	縮まる
W	ちぢむ	縮む
W	つなぐ	繋ぐ
W	くりあげる	繰り上げる
W	くりかえす	繰り返す
W	おきかえる	置き換える
W	おく	置く
W	おける	置ける
W	うまい	美味い
W	おいしい	美味しい
W	はおる	羽織る
W	かんがえつく	考えつく
W	かんがえる	考える
W	かんがえなおす	考え直す
W	かんがえこむ	考え込む
W	たえる	耐える
W	きかす	聞かす
W	ききつける	聞きつける
W	ききとる	聞き取る
W	ききとれる	聞き取れる
W	きく	聞く
W	きける	聞ける
W	きこえる	聞こえる
W	きく	聴く
W	そだつ	育つ
W	そだてる	育てる
W	くさる	腐る
W	こしかける	腰掛ける
W	くさい	臭い
W	いたる	至る
W	まう	舞う
W	よい	良い
W	めばえる	芽生える
W	わかい	若い
W	くるしい	苦しい
W	くるしむ	苦しむ
W	くるしめる	苦しめる
W	ちゃいろい	茶色い
W	あれる	荒れる
W	もえる	萌える
W	なえる	萎える
W	おとす	落す
W	おちこぼれる	落ちこぼれる
W	おちる	落ちる
W	おちつく	落ち着く
W	おとす	落とす
W	ふかす	蒸す
W	うすい	薄い
W	うすぐらい	薄暗い
W	すすめる	薦める
W	むなしい	虚しい
W	おこなう	行う
W	おこなえる	行える
W	いきづまる	行き詰まる
W	いく	行く
W	いける	行ける
W	おこなう	行なう
W	あらわす	表す
W	あらわせる	表せる
W	ようする	要する
W	おおう	覆う
W	みあたる	見あたる
W	みえる	見える
W	みかける	見かける
W	みかねる	見かねる
W	みせつける	見せつける
W	みせる	見せる
W	みつかる	見つかる
W	みつける	見つける
W	みづらい	見づらい
W	みなす	見なす
W	みやすい	見やすい
W	みる	見る
W	みれる	見れる
W	みきわめる	見極める
W	みわたす	見渡す
W	みなおす	見直す
W	みおくる	見送る
W	みのがす	見逃す
W	みすごす	見過ごす
W	みる	視る
W	おぼえる	覚える
W	さめる	覚める
W	みる	観る
W	かくい	角い
W	とける	解ける
W	さわる	触る
W	ふれる	触れる
W	いいあう	言い合う
W	いう	言う
W	いうまでもない	言うまでもない
W	いえる	言える
W	はかる	計る
W	もうける	設ける
W	ゆるす	許す
W	よむ	詠む
W	ためす	試す
W	こころみる	試みる
W	つまる	詰まる
W	つめる	詰める
W	はなしかける	話しかける
W	はなしこむ	話し込む
W	はなす	話す
W	はなせる	話せる
W	くわしい	詳しい
W	みとめる	認める
W	ちかう	誓う
W	さそう	誘う
W	かたる	語る
W	かたれる	語れる
W	あやまる	誤る
W	ごまかす	誤魔化す
W	よみあげる	読み上げる
W	よみだす	読み出す
W	よみきる	読み切る
W	よみなおす	読み直す
W	よみこむ	読み込む
W	よみこめる	読み込める
W	よみかえす	読み返す
W	よむ	読む
W	よめる	読める
W	しらべる	調べる
W	うけおう	請け負う
W	あきらめる	諦める
W	もらう	貰う
W	かいかえる	買い換える
W	かう	買う
W	かえる	買える
W	かす	貸す
W	はる	貼る
W	あかい	赤い
W	はしる	走る
W	おきあがる	起きあがる
W	おきる	起きる
W	おこす	起こす
W	おこる	起こる
W	こえる	越える
W	たす	足す
W	たりる	足りる
W	たる	足る
W	ふまえる	踏まえる
W	ふみとどまる	踏みとどまる
W	けとばす	蹴飛ばす
W	ころぶ	転ぶ
W	かるい	軽い
W	のる	載る
W	こむ	込む
W	たどる	辿る
W	むかえる	迎える
W	ちかい	近い
W	ちかづく	近づく
W	かえす	返す
W	かえる	返る
W	のべる	述べる
W	まよう	迷う
W	おいかける	追いかける
W	おいだす	追い出す
W	おいこす	追い越す
W	おう	追う
W	しさる	退る
W	おくりかえす	送り返す
W	おくる	送る
W	おくれる	送れる
W	にげる	逃げる
W	かよう	通う
W	つうじる	通じる
W	とおす	通す
W	とおりすぎる	通り過ぎる
W	とおる	通る
W	ゆく	逝く
W	はやい	速い
W	つれる	連れる
W	すすむ	進む
W	すすめる	進める
W	おそい	遅い
W	おくれる	遅れる
W	あそぶ	遊ぶ
W	あそべる	遊べる
W	よぎる	過ぎる
W	すごす	過ごす
W	たっす	達す
W	ちがう	違う
W	ちがえる	違える
W	とおい	遠い
W	えらぶ	選ぶ
W	えらべる	選べる
W	さける	避ける
W	くばる	配る
W	よう	酔う
W	さめる	醒める
W	おもい	重い
W	かさなる	重なる
W	かさねる	重ねる
W	かさねあう	重ね合う
W	やぼったい	野暮ったい
W	ながい	長い
W	ながびく	長引く
W	とじる	閉じる
W	しめる	閉める
W	ひらく	開く
W	あける	開ける
W	まにあう	間に合う
W	まびく	間引く
W	まびける	間引ける
W	まちがう	間違う
W	まちがえる	間違える
W	かかわる	関わる
W	おりる	降りる
W	ふりだす	降り出す
W	ふりそそぐ	降り注ぐ
W	ふる	降る
W	かぎる	限る
W	のぞく	除く
W	おちいる	陥る
W	かくれる	隠れる
W	あつまる	集まる
W	あつめる	集める
W	はなす	離す
W	はなれる	離れる
W	むずかしい	難しい
W	あおい	青い
W	おもしろい	面白い
W	ひびく	響く
W	がんばる	頑張る
W	たのみこむ	頼み込む
W	たのむ	頼む
W	だいす	題す
W	とびつく	飛びつく
W	とびはねる	飛び跳ねる
W	とびこむ	飛び込む
W	とびおりる	飛び降りる
W	とぶ	飛ぶ
W	くう	食う
W	くえる	食える
W	たべる	食べる
W	のます	飲ます
W	のみあかす	飲み明かす
W	のむ	飲む
W	あきる	飽きる
W	なれる	馴れる
W	かけぬける	駆け抜ける
W	さわがしい	騒がしい
W	さわぐ	騒ぐ
W	おどろく	驚く
W	たかい	高い
W	ならす	鳴らす
W	なる	鳴る
W	きいろい	黄色い
W	くろい	黒い
W	だまる	黙る
